Treatment Pressure of Stage 1,Treatment Pressure of Stage 2,Treatment Pressure of Stage 3,Treatment Pressure of Stage 4,Treatment Pressure of Stage 5,Treatment Pressure of Stage 6,Treatment Volume of Stage 1,Treatment Volume of Stage 2,Treatment Volume of Stage 3,Treatment Volume of Stage 4,Treatment Volume of Stage 5,Treatment Volume of Stage 6,Fracture Spacing,NPV,Length of Fracture 1,Width of Fracture 1,Length of Fracture 2,Width of Fracture 2,Length of Fracture 3,Width of Fracture 3,Length of Fracture 4,Width of Fracture 4,Length of Fracture 5,Width of Fracture 5,Length of Fracture 6,Width of Fracture 6,Length of Fracture 7,Width of Fracture 7,Length of Fracture 8,Width of Fracture 8,Length of Fracture 9,Width of Fracture 9,Length of Fracture 10,Width of Fracture 10,Length of Fracture 11,Width of Fracture 11,Length of Fracture 12,Width of Fracture 12,Length of Fracture 13,Width of Fracture 13,Length of Fracture 14,Width of Fracture 14,Length of Fracture 15,Width of Fracture 15,Length of Fracture 16,Width of Fracture 16,Length of Fracture 17,Width of Fracture 17,Length of Fracture 18,Width of Fracture 18,Length of Fracture 19,Width of Fracture 19,Length of Fracture 20,Width of Fracture 20,Length of Fracture 21,Width of Fracture 21,Length of Fracture 22,Width of Fracture 22,Length of Fracture 23,Width of Fracture 23,Length of Fracture 24,Width of Fracture 24,Average of Fracture Length,Average of Fracture Width,Variation of Fracture Length,Variation of Fracture Width,Average Area of Fracture
23.5992,25.8512,23.2136,29.7672,27.1624,26.9032,2000.8,2618.8,2479.2,3740.0,2846.6,3893.0,31.027,30730100,55.3605,0.0152609,52.1904,0.0132251,52.1904,0.0132251,55.3605,0.0152609,41.8057,0.0215248,42.0017,0.0207183,42.1067,0.020734,44.4576,0.0239293,66.9239,0.0118704,75.7674,0.0128148,74.8082,0.0126513,80.4794,0.0146655,29.6748,0.0354492,29.0653,0.032281,29.1161,0.0323355,30.3134,0.0369801,36.0686,0.0236002,38.1914,0.0250027,38.2733,0.0250223,40.3017,0.0288715,45.3073,0.0250198,47.2759,0.0254239,47.3282,0.0254175,50.1996,0.029363,47.690333333333335,0.0225269625,214.5561177762319,5.852162369722826e-05,0.540698505893125
26.2144,26.852,23.7792,24.0848,29.5376,25.7,2521.6,3848.8,2531.6,2420.0,2003.8,2157.4,22.264,24565200,41.9641,0.0234881,37.2875,0.0170968,37.2875,0.0170968,41.9641,0.0234881,48.1645,0.0211434,52.3991,0.0216869,50.748,0.0203372,59.3932,0.0284289,43.1044,0.0052249,81.9486,0.0141595,74.8688,0.0117534,93.4357,0.0168566,57.2148,0.0117865,65.2766,0.0134292,62.3211,0.0123405,75.1111,0.0175254,23.545,0.0282016,22.7723,0.0234756,22.811,0.0233563,24.4367,0.0307215,36.5331,0.014099,43.8805,0.0173743,42.1189,0.0158619,48.3333,0.0223205,49.45499583333332,0.01880220416666667,360.95533560128627,3.728642348737318e-05,0.4477327467614584
28.5808,23.62,29.8176,24.5992,26.4376,22.4248,2888.0,2268.2,3990.0,2502.0,3417.6,3585.2,33.679,32763400,28.3323,0.0319102,27.5069,0.0287246,27.5069,0.0287246,28.3323,0.0319102,56.465,0.0137943,60.6932,0.0142719,60.5705,0.0142832,63.8065,0.0160825,34.7429,0.03799,34.2397,0.0354563,34.308,0.0355352,35.5995,0.0397699,46.8143,0.0155967,52.3647,0.0176684,52.4677,0.0176858,55.1447,0.0199239,45.0598,0.0247167,45.6925,0.0243392,45.8278,0.0243998,47.9841,0.0274238,122.83,0.010478,140.915,0.0108608,136.03,0.0107546,146.055,0.012039,59.55372083333334,0.02268081666666667,1367.9898227791125,8.897050342753625e-05,0.70782500867375
23.2384,28.9136,25.3296,28.3544,29.7672,27.0552,2261.4,3238.0,2450.8,3722.6,3548.0,3437.0,14.542,19162400,100.023,0.0144301,57.429,0.0062361,57.429,0.0062361,100.023,0.0144301,41.7233,0.0423235,29.685,0.0138209,30.0774,0.0150977,40.0972,0.0325114,12.0,0.0,64.4226,0.0176404,46.0782,0.0081093,83.4359,0.0233512,46.1541,0.040933,37.6352,0.0157196,35.3226,0.0141359,51.209,0.0327765,34.492,0.0216535,36.4943,0.0217334,33.3358,0.0157958,47.7701,0.0379732,21.704,0.002026,59.5932,0.0214423,46.2148,0.0117805,79.558,0.0306976,49.66277916666667,0.01920225416666667,510.6354281286777,0.00013950744000432972,0.48056867954166677
25.9368,24.7152,29.5736,25.5472,26.0512,23.7336,3041.0,3394.2,3873.2,2930.4,3758.4,3983.4,36.727,35704100,45.5632,0.0252587,44.0284,0.0230411,44.0284,0.0230411,45.5632,0.0252587,59.3162,0.0192463,61.6042,0.0194751,61.7369,0.0195422,64.334,0.0214614,34.2366,0.0370252,34.1447,0.0356978,34.2314,0.0358227,35.2725,0.0392313,44.5884,0.0204086,47.3466,0.0216867,47.528,0.0218022,49.332,0.0239644,49.3737,0.0241275,50.555,0.0241947,50.7081,0.0242829,52.6784,0.0266692,85.7785,0.0162211,90.4961,0.0163893,90.318,0.0164264,94.6606,0.0180223,54.892629166666666,0.024095704166666666,332.9424961760688,4.323069733259057e-05,0.6671216598045833
28.612,29.7712,26.0536,24.9848,24.4992,24.1392,2771.8,2819.6,3789.4,2097.2,2235.4,2450.6,20.983,23991100,35.7267,0.0312939,31.7132,0.022022,31.7132,0.022022,35.7267,0.0312939,28.4989,0.0240619,30.3956,0.0259356,30.218,0.02468,33.9876,0.0352256,45.9454,0.013926,69.436,0.0213209,60.8291,0.017342,76.5699,0.0261567,38.8094,0.0101071,48.7065,0.0148838,47.0586,0.0133694,56.4982,0.0200046,45.3303,0.0100207,57.8983,0.0144215,54.4767,0.0124433,66.8409,0.0187893,52.689,0.0095747,69.5379,0.0139324,63.7402,0.0118241,80.5741,0.0179316,49.705016666666666,0.019274291666666662,254.9616142310145,5.276579243992755e-05,0.48015728090791665
22.7464,29.4704,28.668,24.1264,29.0048,29.6392,2165.4,2915.6,3700.0,2203.8,3728.2,2540.6,19.561,21957600,98.5449,0.0121707,73.4091,0.0076988,73.4091,0.0076988,98.5449,0.0121707,32.7502,0.0340319,29.0762,0.0224172,29.0748,0.0222776,33.1256,0.0333337,35.301,0.0195198,42.5086,0.0250741,40.3384,0.0216118,48.8673,0.0341304,18.0795,0.0013286,70.8609,0.0145698,63.0948,0.0108034,84.9271,0.0179697,38.5045,0.031273,35.1407,0.0228087,34.909,0.0221297,41.0201,0.0338096,26.9949,0.0207435,29.3884,0.0241173,29.1807,0.0224099,33.4489,0.0340621,47.52081666666667,0.02117336666666667,550.2045369501448,8.80095781536232e-05,0.454268470816875
23.2856,22.3448,26.4576,24.3672,23.0728,29.6432,2910.2,3884.4,2381.6,3803.8,3317.6,3272.0,30.238,31952200,83.806,0.0150571,77.5882,0.012928,77.5882,0.012928,83.806,0.0150571,140.869,0.0098127,162.817,0.0101685,154.682,0.0100084,171.775,0.0115264,36.5214,0.0240492,35.5816,0.0216852,35.6209,0.0216756,37.4943,0.0251678,74.0101,0.0176823,78.0049,0.0172659,76.9915,0.0171836,83.378,0.0200677,88.6259,0.0110908,105.37,0.0128706,102.951,0.012537,113.026,0.0146609,29.4352,0.0347851,28.7346,0.0313226,28.7733,0.0313438,30.0223,0.0361447,80.72801666666665,0.018625791666666665,1953.6506057979711,6.503100613818841e-05,0.6823808737875002
26.4592,28.464,28.4992,22.6632,26.9384,27.1224,3571.8,2345.4,3895.0,2044.2,2144.4,2868.2,18.856,21911300,59.7719,0.0262904,47.454,0.0162928,47.454,0.0162928,59.7719,0.0262904,29.7357,0.0213944,30.1746,0.0201501,29.9008,0.0188452,34.8693,0.0298435,37.9852,0.0201211,45.0149,0.0244454,42.072,0.020504,52.5034,0.0339279,12.0,0.0,101.786,0.0094804,95.905,0.0072418,138.523,0.0122937,36.4466,0.0243113,32.2955,0.0160477,32.1594,0.015703,37.7483,0.0248375,38.4073,0.0164701,45.5648,0.0204115,42.5777,0.0169705,53.2831,0.0283395,49.30851666666667,0.019437708333333338,744.4454899171013,5.7108581107753615e-05,0.4468869477422917
29.1528,25.2824,22.3752,25.784,22.7192,23.3032,3106.4,2226.2,2712.8,3711.0,2414.2,3397.0,14.812,20561700,41.0584,0.0337589,30.8216,0.0156254,30.8216,0.0156254,41.0584,0.0337589,12.0,0.0,57.9283,0.0162297,44.9425,0.0083289,76.7587,0.0228082,12.0,0.0,114.733,0.0068996,82.6841,0.0044464,185.721,0.0114662,69.4624,0.0612319,42.3994,0.0093143,42.4388,0.0108253,63.7787,0.0236438,12.0,0.0,126.268,0.0094974,80.3568,0.0051484,178.522,0.013031,90.6126,0.0145273,118.167,0.0105131,71.5438,0.0065444,151.467,0.0154685,74.06433750000001,0.014528875000000002,2469.922294305924,0.00018068936738804345,0.5061104710852083
24.2072,26.8624,22.3752,29.8392,22.0104,25.5648,3347.8,3403.8,3052.2,3531.2,2601.6,2587.8,25.69,28110400,77.7617,0.0185815,68.9573,0.0147464,68.9573,0.0147464,77.7617,0.0185815,44.8812,0.024127,44.6947,0.0224199,44.6585,0.022201,49.1297,0.027938,72.7517,0.0053988,155.305,0.0103299,136.735,0.0090766,166.015,0.0113845,34.3575,0.036915,32.3753,0.0301446,32.3856,0.0300645,34.8394,0.0373848,12.0,0.0,176.279,0.0091394,150.093,0.0074375,187.778,0.0095307,46.2698,0.0212234,43.8623,0.0178633,43.8087,0.0177442,48.0162,0.0223021,77.06973333333333,0.018303374999999997,2822.9393882579707,9.458778475500002e-05,0.7280867695472913
27.5976,22.888,28.736,24.6472,29.1888,23.8496,3247.2,3700.8,3406.6,2017.6,3526.8,3468.8,21.865,25012400,44.6512,0.0294801,39.1919,0.0211805,39.1919,0.0211805,44.6512,0.0294801,12.0,0.0010202,167.29,0.0131867,128.502,0.0098106,180.842,0.0138886,39.4139,0.0324904,35.9606,0.0242921,35.8911,0.0240172,40.5531,0.0332628,31.5332,0.0056538,54.2439,0.0157023,51.3734,0.013132,61.1881,0.0191163,34.7165,0.0301936,33.3275,0.0251665,33.2909,0.0247389,37.3762,0.0342527,45.6952,0.0063708,109.943,0.0159179,89.9873,0.0122684,119.187,0.0177771,62.916712499999996,0.019732504166666665,2034.825715730707,8.655146942041667e-05,0.5851735008318749
22.4608,25.9064,23.8304,22.9832,29.04,22.5056,3922.2,2295.0,3160.0,2402.8,3873.8,2016.6,39.529,36580500,138.615,0.0125219,133.202,0.0116489,133.202,0.0116489,138.615,0.0125219,35.4036,0.0228936,35.133,0.0219658,35.1877,0.0220154,36.0654,0.0237269,69.949,0.0168861,71.3074,0.0166157,71.4065,0.0166797,73.9285,0.0180083,70.1965,0.0124103,73.8869,0.012951,74.1767,0.0130049,76.8746,0.0140523,33.6433,0.0358873,33.3175,0.0342558,33.3672,0.0343335,34.1649,0.0369702,69.97,0.0101531,77.5995,0.0109364,77.6367,0.0109738,80.5,0.0118642,71.1395375,0.01853857916666667,1207.3373047641849,7.538439467389493e-05,0.5928902113479168
25.1464,23.1432,27.2608,28.78,26.28,27.4768,3589.2,3378.4,3178.2,3204.8,2232.4,2519.0,24.541,26385500,67.1575,0.022048,59.2122,0.0170426,59.2122,0.0170426,67.1575,0.022048,78.3651,0.0087425,120.218,0.0128221,106.603,0.0112617,131.013,0.0148206,41.4135,0.0264135,39.5573,0.0223468,39.5017,0.0221296,43.5505,0.0284892,32.2016,0.0256119,33.5582,0.0262575,33.5876,0.0258663,36.6461,0.0332099,32.9123,0.0147051,38.8262,0.0194805,38.5604,0.0186981,42.5383,0.0242566,32.2998,0.021494,33.7424,0.0221342,33.7516,0.0217767,36.8186,0.0279877,53.266858333333346,0.021111904166666667,825.7675293851449,3.488347141346014e-05,0.5130204678218749
27.7304,23.6024,23.8312,25.8048,26.4928,25.0064,3193.6,3080.2,3478.0,2086.6,3190.8,2124.2,13.513,19177400,52.644,0.0306241,34.3994,0.0117251,34.3994,0.0117251,52.644,0.0306241,12.0,0.0,109.772,0.0117132,72.9415,0.0056802,171.945,0.0172458,66.2836,0.0090115,115.077,0.0121381,64.0801,0.0064212,155.774,0.0181069,44.9515,0.0231134,36.0274,0.0098682,33.0064,0.0079029,51.1462,0.0227196,43.7101,0.0143863,57.6688,0.0183011,41.2346,0.008686,77.7173,0.028313,21.3852,0.0017345,59.6558,0.0126981,43.0497,0.0068825,85.8758,0.0221847,64.05786666666665,0.014241900000000002,1554.765729888406,7.305106275217392e-05,0.41729918700749996
22.696,23.3984,25.7856,22.6984,25.5856,25.3184,3931.2,2502.4,2949.8,2392.0,2384.2,3569.2,27.217,30082600,144.45,0.0130105,125.417,0.0106838,125.417,0.0106838,144.45,0.0130105,69.6131,0.0125513,72.7556,0.0125692,71.8694,0.0123267,79.9318,0.0151411,45.9721,0.0209124,45.7171,0.0194932,45.741,0.0193912,49.6537,0.0236896,71.6345,0.0084441,99.4972,0.0109112,93.2721,0.0101249,106.211,0.012536,40.3655,0.0200646,39.4477,0.018025,39.4784,0.017956,42.4962,0.021885,57.7126,0.0193207,61.1488,0.019207,60.3887,0.0189016,66.5222,0.0231575,74.96511250000002,0.015999870833333332,1107.5842825020109,2.1252287162155802e-05,0.5821514598670832
25.1344,28.5184,24.4744,27.6728,23.5128,26.2416,3027.8,2383.2,3245.4,3352.8,2128.8,2151.4,25.516,27041400,58.8976,0.0215403,53.0375,0.0170503,53.0375,0.0170503,58.8976,0.0215403,29.6309,0.026693,29.5539,0.0249024,29.6461,0.0248297,31.7764,0.0309677,60.8115,0.0148516,73.7451,0.0163464,69.5954,0.0154587,79.436,0.0198179,38.4653,0.0262835,38.0322,0.0240313,38.0636,0.0238573,41.5135,0.0300446,47.6569,0.0080753,72.0909,0.0133028,68.4957,0.0119811,78.1617,0.0154398,33.7749,0.0203333,33.3447,0.0184876,33.4015,0.0183919,36.0778,0.02309,49.46434166666668,0.0201819625,296.07991784166666,3.2717288413750014e-05,0.5067215192610417
27.8064,24.976,24.8776,26.0744,23.924,25.7208,2136.2,3840.2,2412.8,3749.4,2635.2,2056.2,11.662,17536700,40.5947,0.0289248,26.036,0.0079625,26.036,0.0079625,40.5947,0.0289248,12.0,0.0,99.4314,0.017845,45.0358,0.0044691,141.149,0.023492,36.043,0.0042229,67.0057,0.012983,36.694,0.0040073,99.4384,0.0222126,44.6311,0.0193326,64.5213,0.0160724,39.9112,0.0057506,99.2882,0.0276874,12.0,0.0,73.9571,0.0062561,54.252,0.0051322,164.344,0.0194266,45.7812,0.0424916,29.8195,0.0052671,27.9061,0.0057907,47.3871,0.0219905,57.244062500000005,0.014091845833333337,1486.646505045054,0.0001237089122191123,0.41468274140937494
23.1872,28.8208,28.716,22.5224,24.3104,27.4392,3545.6,2479.2,2665.2,2600.6,3678.6,2348.2,28.777,29576600,106.133,0.0149912,95.9719,0.0126183,95.9719,0.0126183,106.133,0.0149912,27.7292,0.0302365,27.1064,0.0271304,27.1489,0.0271446,28.4086,0.0318071,29.859,0.0273872,30.871,0.0279273,30.9304,0.0278967,32.6023,0.0329297,80.802,0.0086935,113.919,0.0105842,105.494,0.0099878,118.43,0.0119648,75.3957,0.0175417,75.3898,0.0165807,75.0068,0.0164531,82.1378,0.0195828,31.7012,0.0250697,31.5666,0.0236047,31.6636,0.0236336,33.4213,0.0279381,62.24139166666666,0.020804716666666664,1191.6834357921014,5.9275965051014494e-05,0.6444869974224999
25.0104,27.6328,24.3824,29.704,24.8008,26.116,3506.2,2154.8,2816.0,2852.0,2691.8,2497.2,26.398,27633100,65.9932,0.0216473,59.6025,0.0174676,59.6025,0.0174676,65.9932,0.0216473,27.8818,0.0231797,28.0072,0.02216,28.1129,0.0221557,29.8554,0.0270912,56.4507,0.0150563,63.4511,0.0156363,61.5746,0.015165,68.6137,0.0189891,28.5539,0.032247,27.9775,0.0288325,28.0471,0.0288229,29.7676,0.0351724,49.1864,0.0146884,59.0488,0.0170752,57.3303,0.0163971,63.6383,0.0205329,37.6072,0.01939,38.686,0.0193749,38.7737,0.0192412,42.0228,0.0238541,46.49076666666665,0.021387154166666672,243.08256358492753,3.0953674045199274e-05,0.504236427599375
27.3936,23.5648,29.5256,22.6496,26.7816,25.688,3054.0,3061.4,2427.6,2110.0,3928.0,3424.0,13.099,18404000,54.7938,0.029633,34.4045,0.0106227,34.4045,0.0106227,54.7938,0.029633,12.0,0.0,108.924,0.0110999,71.4752,0.0053838,178.098,0.0171875,34.1902,0.0453002,23.9516,0.0107752,24.6053,0.0133877,32.3942,0.032206,12.0,0.0,63.1909,0.0076349,91.0584,0.005497,194.784,0.0127141,53.6699,0.0636374,29.7514,0.0061271,31.6524,0.0102248,47.1687,0.0257114,24.019,0.002247,78.0606,0.0200116,45.0121,0.0071007,101.229,0.025811,59.817979166666674,0.016773695833333335,2218.89744340433,0.00022986094403780794,0.3899923319583333
23.508,29.712,22.4264,22.5784,28.8032,26.8464,2436.2,3027.4,2020.2,3334.2,3212.8,2191.6,15.526,20056400,93.7683,0.0154447,58.3043,0.0073618,58.3043,0.0073618,93.7683,0.0154447,33.2655,0.037563,26.7583,0.0170311,26.829,0.017299,33.0665,0.033266,12.0,0.0,115.48,0.0087959,89.7347,0.004184,170.388,0.0115226,80.4745,0.0054488,146.642,0.0089825,86.6447,0.0054773,185.843,0.0123512,41.7101,0.0400154,30.641,0.0153898,31.0195,0.0163644,39.8774,0.0320801,24.7437,0.00424,44.0257,0.0192334,37.8128,0.0115023,54.9956,0.0274228,67.33738333333334,0.015574275000000004,2261.766215463189,0.00012168637558717388,0.41506527928375
29.6968,23.5032,25.5992,22.3152,23.2568,23.8952,2555.4,3447.8,2213.2,2178.2,3224.4,3400.0,10.117,16063800,37.7405,0.0359526,22.5186,0.0067068,22.5186,0.0067068,37.7405,0.0359526,12.0,0.0,18.1206,0.002479,15.3461,0.0004138,270.39,0.0195107,49.0185,0.0285009,23.7431,0.0015358,29.7272,0.0055529,61.5211,0.0237912,12.0,0.0,18.7717,0.0018239,14.4512,0.0001939,185.229,0.0121196,76.682,0.0254304,58.1915,0.004164,52.4716,0.0029657,175.623,0.016189,60.1674,0.0156208,85.7268,0.0091623,36.9524,0.0026191,172.676,0.0189233,64.55530833333334,0.011513129166666664,4579.523168196449,0.00013349869587346013,0.32158750761479166
22.9728,29.4928,26.7424,24.8584,27.2112,26.48,2448.8,3158.4,3537.4,2368.0,3025.6,2062.2,34.219,31866600,77.6371,0.0137233,73.728,0.0122887,73.728,0.0122887,77.6371,0.0137233,29.5208,0.03519,29.0745,0.0327771,29.121,0.0328492,30.0337,0.0364566,42.4001,0.0249582,44.0818,0.0254666,44.1819,0.0255614,46.1331,0.0286038,41.8279,0.0165517,44.8824,0.018091,45.1015,0.0181612,47.135,0.0203468,35.2247,0.0262872,35.5657,0.0258378,35.6722,0.0259242,37.0315,0.0289373,28.9587,0.0206392,30.0418,0.0217739,30.1655,0.0218881,31.1631,0.0243501,43.33529583333333,0.02344480833333334,258.07250902824273,4.938763907557972e-05,0.49284308793979165
25.2952,27.1544,25.7576,28.684,22.9048,22.2296,2786.6,2423.2,3285.4,3692.8,2942.2,3340.0,36.199,34929900,47.6633,0.0225958,45.9601,0.020537,45.9601,0.020537,47.6633,0.0225958,31.7247,0.0254177,32.1542,0.0253971,32.2594,0.0255142,33.2282,0.0280103,47.4173,0.0226338,48.6558,0.0226258,48.7634,0.0227104,50.688,0.0250313,36.0134,0.0329996,36.3256,0.0324927,36.4365,0.0326196,37.6518,0.035889,84.3339,0.0121868,93.2647,0.0126844,92.5575,0.0126952,97.2772,0.013999,128.182,0.009848,138.536,0.0101583,138.032,0.0102032,144.293,0.0110649,65.62672500000001,0.021268620833333335,1471.7257230002174,6.484410488606884e-05,0.6776844819766668
29.4096,27.516,24.444,26.3984,24.9256,25.6024,2168.6,2389.2,2877.8,2363.4,2227.0,2107.6,16.93,20083000,28.1378,0.0304448,24.3499,0.0180061,24.3499,0.0180061,28.1378,0.0304448,28.4281,0.010483,40.9525,0.0214214,36.2409,0.0145219,47.5223,0.0289523,18.39,0.0013913,86.5285,0.0167525,63.6641,0.0098039,103.579,0.0199437,40.539,0.0186131,39.2583,0.0150617,37.3742,0.0129495,48.6007,0.0244996,31.9035,0.0046262,59.2833,0.0157262,49.0061,0.0100063,72.1022,0.0208395,39.8689,0.0124578,45.0373,0.014409,41.1772,0.0112783,55.8126,0.0222509,45.426837500000005,0.016787079166666673,409.2064680867934,5.489885416172101e-05,0.3717287931604167
24.3328,28.8048,25.6656,29.8544,23.064,28.0808,2053.6,2625.2,2495.0,2682.0,3893.6,2858.0,11.008,15453400,74.2062,0.0187718,33.8763,0.0041474,33.8763,0.0041474,74.2062,0.0187718,33.4305,0.0530791,20.2541,0.0033428,21.8159,0.0094322,30.5373,0.0288839,12.0,0.0,60.2585,0.018339,29.2309,0.0021652,85.5901,0.0255217,33.6383,0.0598204,21.7724,0.0051442,22.6183,0.0104941,32.8009,0.0336875,12.0,0.0,17.4967,0.0017429,109.103,0.0072275,344.629,0.0156113,38.7671,0.0649875,19.6642,0.0004084,23.0811,0.0093967,32.9965,0.0271421,50.74374166666667,0.01759437083333333,4531.671198053841,0.0003587517602804167,0.314030235846875
27.5592,23.3984,25.176,27.9472,24.4624,27.9592,2057.8,2484.2,3965.0,2544.4,2682.4,3183.8,20.008,23468300,32.7166,0.0261594,28.988,0.0177903,28.988,0.0177903,32.7166,0.0261594,15.9371,0.0009853,101.436,0.0143925,77.1751,0.0094631,110.162,0.0154583,72.4176,0.0182369,74.1434,0.0164916,68.3138,0.014711,89.6354,0.0228057,33.5419,0.023373,32.8645,0.0201673,32.5944,0.0192615,37.6078,0.0288702,36.8737,0.0060573,74.9921,0.0166697,62.8991,0.0119461,83.7589,0.0194569,41.3034,0.0263603,39.1614,0.0212284,38.6876,0.020307,45.7866,0.0307023,53.86254166666666,0.018535158333333336,684.3863941060144,4.9040851587753614e-05,0.47530193874166654
22.5328,28.5616,27.7896,27.9496,22.0952,27.4808,2662.8,2703.6,2790.2,3714.6,3787.0,2101.8,36.352,33583500,96.3969,0.0122004,92.0323,0.0111172,92.0323,0.0111172,96.3969,0.0122004,28.0502,0.0313822,27.6967,0.0295452,27.7321,0.0296057,28.4239,0.0322975,29.4563,0.0268555,30.096,0.027339,30.1765,0.0274496,31.0118,0.0300441,37.7411,0.0302825,38.3279,0.0300484,38.4172,0.0301548,39.7238,0.0331565,152.104,0.0093526,173.21,0.0095905,167.969,0.0095708,177.844,0.0104874,26.1393,0.0264331,25.8153,0.0248878,25.8387,0.0249233,26.4243,0.0271041,64.12735416666666,0.022797741666666663,2836.8676107469387,8.073480222166666e-05,0.7141774743837499
27.3864,24.4232,25.9072,23.2176,26.2552,28.5752,3262.4,2826.0,2327.4,3745.4,3253.8,3362.2,36.925,34724100,37.8579,0.0303256,36.7326,0.027736,36.7326,0.027736,37.8579,0.0303256,53.4241,0.0172803,56.3217,0.0179015,56.4729,0.0179775,58.736,0.0197305,34.2501,0.0213011,34.7181,0.0212977,34.8463,0.0214091,35.9074,0.0234327,98.6011,0.0148574,100.331,0.0143285,99.9933,0.0143731,104.819,0.015737,42.5848,0.0250356,42.3756,0.0240486,42.4781,0.0241194,43.9525,0.0264418,31.5279,0.0312065,31.9101,0.0310943,32.0042,0.031227,32.9067,0.0341097,50.72257916666667,0.023459687500000007,591.5045333121558,3.7444817225489126e-05,0.5991018778247916
22.2704,27.8032,22.4744,24.0584,23.6904,26.148,2363.6,3290.0,3731.4,2847.2,3364.2,3980.6,26.098,29718700,112.338,0.0103704,98.868,0.0084069,98.868,0.0084069,112.338,0.0103704,37.2853,0.0291486,35.3414,0.0243121,35.3571,0.0242426,38.1323,0.0300286,102.008,0.0078882,172.096,0.0105846,146.024,0.0096962,179.197,0.0120445,66.0342,0.0154785,65.9648,0.0144094,65.2788,0.0141452,73.1083,0.0177313,77.1784,0.0124741,90.9896,0.0142262,87.0847,0.0134586,100.078,0.0169624,56.0353,0.0229391,55.7364,0.0213118,55.4922,0.0210478,61.5827,0.0262782,84.26735416666666,0.016498441666666665,1584.2463168582428,4.650669077731884e-05,0.6668272505864583
26.4152,27.7944,29.0808,24.7952,27.9992,27.8864,3623.2,2423.8,2860.0,2963.0,3453.0,3761.6,12.394,17740400,73.44,0.0274774,39.5883,0.0089663,39.5883,0.0089663,73.44,0.0274774,36.2687,0.0203454,33.9016,0.0138897,29.2795,0.0083749,48.1431,0.0303968,35.2595,0.0182185,35.0855,0.0181647,29.8839,0.0098199,49.8987,0.0362797,12.0,0.0,69.3729,0.011402,56.2609,0.0066508,132.419,0.0228754,45.7844,0.0290079,35.9741,0.0136504,34.4037,0.0104014,57.9751,0.0328938,33.3101,0.0075322,53.807,0.0200545,38.1792,0.0091019,78.637,0.0349053,48.829187499999996,0.017785525,584.0547975733153,0.00010565800955586955,0.3961868166014583
28.8312,22.652,28.5096,24.0696,22.1792,23.868,2709.8,2826.8,3526.6,3897.0,2304.8,3356.6,37.774,35948300,29.0021,0.033896,28.3639,0.0313431,28.3639,0.0313431,29.0021,0.033896,91.5976,0.0118436,96.6992,0.0118151,96.225,0.0118494,100.515,0.0129196,32.3319,0.0329811,31.9242,0.0311757,31.9674,0.0312373,32.8016,0.0339258,78.3746,0.0179882,80.8518,0.0177416,80.8191,0.0178261,84.2383,0.0194301,90.2486,0.0086083,102.905,0.0097802,102.935,0.0097776,106.693,0.010525,73.2812,0.0171551,73.2979,0.0166391,73.4397,0.0166744,76.4276,0.018168,68.84607083333334,0.020355812500000004,860.8782728891124,8.611636319070653e-05,0.6691387835933335
23.0392,27.1856,27.8512,29.9424,24.016,22.6832,2426.0,3637.4,2151.8,2342.2,3523.0,2247.0,28.24,28880700,81.4057,0.0136741,74.1698,0.0113837,74.1698,0.0113837,81.4057,0.0136741,45.4516,0.0276906,44.1733,0.0248216,44.2218,0.0247751,47.552,0.0296772,27.7247,0.0228451,28.822,0.0240249,28.9734,0.0240748,30.5374,0.0286047,23.9163,0.0294164,24.369,0.0295342,24.4363,0.0295544,25.4818,0.0346578,74.3405,0.0155161,82.7335,0.0154598,79.715,0.0152103,88.3193,0.0183719,71.3384,0.0081121,90.0234,0.010633,88.037,0.0102384,98.1609,0.0123898,57.478275000000004,0.020238491666666667,699.5286996645652,6.413987669905799e-05,0.5661251634039582
26.2704,28.7624,29.7296,22.108,23.7024,26.6288,3675.2,2879.2,2226.4,3745.6,2252.6,2037.0,33.463,31591000,50.4313,0.0269853,48.1333,0.0240064,48.1333,0.0240064,50.4313,0.0269853,27.2717,0.0291562,27.6359,0.0291401,27.7401,0.0292979,28.6314,0.0326928,19.9719,0.0284314,20.2983,0.029278,20.3476,0.0294217,20.7457,0.0322053,156.997,0.0096384,169.705,0.0093113,163.107,0.0092916,176.012,0.0104126,56.1218,0.0150253,55.9091,0.0143381,55.9823,0.014341,58.8818,0.0161522,30.3457,0.0229581,30.3771,0.0222123,30.4693,0.0223018,31.5415,0.0249623,58.55089166666667,0.022189658333333334,2603.076768509493,6.086369562949274e-05,0.6497032329214585
28.7632,26.8392,24.1776,29.1488,23.4656,27.068,3153.2,3411.0,2356.2,3788.6,2246.6,3887.4,18.844,22818100,40.2322,0.0325289,33.9582,0.0206057,33.9582,0.0206057,40.2322,0.0325289,36.4479,0.0104469,57.1532,0.0225627,50.5636,0.0167739,66.2914,0.0285976,33.7068,0.0034423,73.5715,0.0138967,64.3037,0.0106859,90.3753,0.0183707,38.9157,0.0321334,34.9663,0.0224071,34.6773,0.0216398,41.3753,0.0342985,12.0,0.0,89.0856,0.013272,72.6879,0.0088097,106.348,0.0156011,55.2299,0.0270796,49.007,0.0189263,47.6742,0.0178366,60.4117,0.0289094,52.632212500000016,0.019664974999999998,485.1013226689674,8.609899808978262e-05,0.5013326473158333
